date,temp_avg,hum_avg,rainfall,sunshine,wind_velo
2021-01-24,188.8,590.0,102.4,19.7,24.0
2021-01-31,184.9,600.0,158.3,20.1,29.0
2021-02-07,190.1,589.0,77.3,25.0,34.0
2021-02-14,192.3,594.0,102.5,30.4,21.0
2021-02-21,191.8,574.0,156.6,41.6,27.0
2021-02-28,190.0,596.0,105.2,22.9,21.0
2021-03-07,190.3,600.0,130.3,25.799999999999997,16.0
2021-03-14,189.4,587.0,12.9,36.8,19.0
2021-03-21,200.2,567.0,21.6,45.0,13.0
2021-03-28,199.8,579.0,116.9,48.5,15.0
2021-04-04,197.5,578.0,44.3,37.1,14.0
2021-04-11,197.9,569.0,39.3,33.7,19.0
2021-04-18,200.1,554.0,0.2,44.1,12.0
2021-04-25,198.7,509.0,21.2,64.3,15.0
2021-05-02,203.4,549.0,21.900000000000002,52.8,18.0
2021-05-09,205.9,542.0,4.0,48.7,19.0
2021-05-16,203.6,522.0,0.0,62.6,18.0
2021-05-23,200.6,545.0,3.4,54.0,15.0
2021-05-30,203.1,560.0,2.8,53.7,20.0
2021-06-06,203.2,552.0,2.3,55.4,21.0
2021-06-13,203.1,547.0,0.0,63.900000000000006,16.0
2021-06-20,192.6,593.0,3.5,43.300000000000004,13.0
2021-06-27,195.3,576.0,95.4,44.1,16.0
2021-07-04,193.3,561.0,55.1,47.3,15.0
2021-07-11,193.9,536.0,15.6,49.1,21.0
2021-07-18,190.1,530.0,0.0,52.9,17.0
2021-07-25,192.3,542.0,0.0,57.599999999999994,18.0
2021-08-01,160.79999999999998,454.0,0.0,58.0,15.0
